time_of_day,track_name,artist_name,bpm
Afternoon,When You're Looking Like That - Single Remix,Westlife,High
Afternoon,"Handel: Rinaldo, HWV 7, Act 2: ""Lascia ch'io pianga"" (Almirena)",George Frideric Handel,Low
Afternoon,Gianni Schicchi: O mio babbino caro,Giacomo Puccini,Low
Afternoon,Houdini,Eminem,High
Afternoon,Espresso,Sabrina Carpenter,Low
Afternoon,Kite,Benjamin Ingrosso,High
Morning,When You're Looking Like That - Single Remix,Westlife,High
Morning,Incomplete,Backstreet Boys,Medium
Evening,Espresso,Sabrina Carpenter,Low
Evening,Thunder,Imagine Dragons,Medium
Evening,Rude,MAGIC!,High
Evening,Stay With Me,Sam Smith,High
Evening,Part Of Me,Katy Perry,Medium
Evening,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,High
Evening,Control,Zoe Wees,Medium
Evening,Someone Like You,Adele,Medium
Evening,Sign of the Times,Harry Styles,Medium
Evening,Arcade,Duncan Laurence,Medium
Evening,Mercy,Shawn Mendes,Low
Evening,Rise Up,Andra Day,Medium
Evening,Rolling in the Deep,Adele,Medium
Evening,Memories,Maroon 5,Low
Night,This Love,Maroon 5,Medium
Afternoon,All My Life,Tiësto,Low
Afternoon,Thunder,Imagine Dragons,Medium
Afternoon,Umbrella,Rihanna,Medium
Afternoon,I'm So Excited,The Pointer Sisters,Medium
Afternoon,Mockingbird,Tiësto,High
Afternoon,Recover,CHVRCHES,Low
Afternoon,I'm A Believer,Smash Mouth,High
Evening,Blah Blah Blah,Armin van Buuren,Medium
Evening,I Don't Wanna Wait,David Guetta,Medium
Evening,Salt,Ava Max,High
Evening,Greyhound,Swedish House Mafia,Medium
Evening,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,John Legend,Medium
Evening,Never Be Lonely,Jax Jones,Medium
Evening,This Is What You Came For,Calvin Harris,Medium
Evening,Marble,Neptunica,Medium
Evening,BOOM,Tiësto,High
Evening,All My Life,Tiësto,Low
Night,Pärlor,kent,Medium
Evening,Good Feeling,Flo Rida,Medium
Evening,Making Love Out of Nothing at All,Air Supply,Medium
Evening,Saving All My Love for You,Whitney Houston,Medium
Evening,Every Woman In The World - Digitally Remastered 1999,Air Supply,Low
Evening,Waiting for a Girl like You,Foreigner,High
Evening,Slave To Love,Bryan Ferry,High
Evening,Glory of Love,Peter Cetera,High
Evening,Easy Lover,Philip Bailey,Medium
Night,I'll Be Loving You (Forever),New Kids On The Block,Medium
Night,Total Eclipse of the Heart,Bonnie Tyler,Medium
Night,Right Here Waiting,Richard Marx,Low
Night,With Or Without You,U2,Medium
Morning,Whole Again,Daði Freyr,Medium
Afternoon,Kickstart My Heart,Mötley Crüe,High
Afternoon,The Pretender,Foo Fighters,High
Evening,Million Reasons,Lady Gaga,Medium
Evening,Set Fire to the Rain,Adele,Medium
Evening,Say You Won't Let Go,James Arthur,Low
Evening,Maps,Maroon 5,Medium
Evening,Counting Stars,OneRepublic,High
Evening,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Medium
Night,If I Could Turn Back Time,Cher,Medium
Night,Especially for You,Kylie Minogue,Low
Night,Smoke Gets In Your Eyes,Patti Austin,Medium
Night,Uptown Girl,Billy Joel,Medium
Afternoon,Maps,Maroon 5,Medium
Evening,Love in the First Degree,Bananarama,Medium
Evening,The Recluse,Plan B,Low
Evening,This Is How We Roll,Florida Georgia Line,Medium
Evening,Congratulations,Silvia Night,High
Evening,Habibi,Dolly Style,Medium
Evening,Panda,Desiigner,Medium
Evening,Master,Takida,Medium
Evening,Rock N Roll,Avril Lavigne,Low
Evening,Just Wanna Be With You,Olesya Rulin,Medium
Evening,A Real Hero,College,Medium
Evening,Wasted,Tiësto,High
Evening,You Shook Me All Night Long,AC/DC,Medium
Evening,All I Ask,Adele,Medium
Evening,Hideaway,Kiesza,High
Evening,Strength of a Thousand Men,Thomas Bergersen,High
Evening,Valkyrie,Varien,Medium
Evening,Party Ain't Over (feat. Usher & Afrojack),Pitbull,Medium
Evening,Human,Rag'n'Bone Man,High
Morning,Faded,Alan Walker,High
Morning,Good Feeling,Flo Rida,Medium
Morning,Untouched,The Veronicas,Medium
Morning,Hero,AFROJACK,Medium
Afternoon,Jungle,Alok,Medium
Afternoon,Marble,Neptunica,Medium
Afternoon,Whatever,Kygo,Medium
Afternoon,This Is What You Came For,Calvin Harris,Medium
Afternoon,BOOM,Tiësto,High
Evening,Hero,AFROJACK,Medium
Evening,Mockingbird,Tiësto,High
Afternoon,How You Remind Me,Nickelback,High
Evening,Prada,cassö,Medium
Evening,Jungle,Alok,Medium
Night,Good Feeling,Flo Rida,Medium
Afternoon,Royals,Lorde,High
Afternoon,Call Your Girlfriend,Robyn,High
Afternoon,Never Be Lonely,Jax Jones,Medium
Afternoon,The Woodchuck Song,AronChupa,Medium
Night,Save Your Tears,The Weeknd,High
Night,Back To My Roots,Jay Smith,Medium
Night,Eternal Love,Magnus Carlson,Medium
Afternoon,Master,Takida,Medium
Afternoon,Want to Want Me,Jason Derulo,Medium
Afternoon,7 Years,Lukas Graham,Low
Afternoon,Makes Me Wonder,Maroon 5,Medium
Afternoon,Rude,MAGIC!,High
Afternoon,Mirrors,Justin Timberlake,Medium
Afternoon,Power (feat. Stormzy),Little Mix,High
Afternoon,Big City Life,Mattafix,High
Afternoon,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,High
Afternoon,Any Way You Want It,Journey,Medium
Morning,Iris,The Goo Goo Dolls,Medium
Afternoon,Greyhound,Swedish House Mafia,Medium
Afternoon,Burn,Ellie Goulding,Medium
Evening,"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",Patrick Swayze,Medium
Evening,Forever Young,Alphaville,Low
Evening,Father Figure - Remastered,George Michael,Medium
Evening,Where Do Broken Hearts Go,Whitney Houston,Low
Evening,Romeo And Juliet,Dire Straits,Medium
Evening,Is This Love - 2018 Remaster,Whitesnake,High
Evening,La Isla Bonita,Madonna,Medium
Night,You Are The Reason,Calum Scott,Low
Night,You And Me,Lifehouse,High
Night,Good Years,ZAYN,Medium
Night,I Want It All,The Script,High
Night,Georgia,Vance Joy,Low
Night,Bubbly,Colbie Caillat,Medium
Night,Easy,Camila Cabello,Low
Night,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,Medium
Night,It's You,Ali Gatie,Medium
Night,When I'm Gone,Julia Bergwall,Medium
Night,"Never Seen Anything ""Quite Like You"" - Acoustic",The Script,Low
Night,You & Me,James TW,Low
Night,Let Her Go,Passenger,Medium
Night,Slow,shy martin,Medium
Night,Beyond,Leon Bridges,Medium
Night,Nothing Really Matters,Mr. Probz,Low
Night,I Knew I Loved You,Savage Garden,Low
Night,Someone Like You,Boyce Avenue,Medium
Night,Your Song,Lady Gaga,High
Afternoon,Your Song,Lady Gaga,High
Afternoon,Goofy,MishCatt,High
Afternoon,Over And Over Again,Nathan Sykes,Medium
Afternoon,First Times,Ed Sheeran,Medium
Afternoon,Cut Me,Chris Medina,High
Afternoon,Loved You Once,Clara Mae,Low
Afternoon,Butterflies,James TW,Medium
Afternoon,Slow Dance (feat. Ava Max),AJ Mitchell,Medium
Afternoon,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,Medium
Afternoon,Hold Me Now,Johnny Logan,Low
Afternoon,Eye In The Sky,The Alan Parsons Project,Medium
Afternoon,Joe le taxi,Vanessa Paradis,Medium
Afternoon,Maneater,Daryl Hall & John Oates,High
Evening,What A Feeling,Irene Cara,Medium
Evening,Fake A Smile,Alan Walker,Medium
Evening,Broken Wings,Mr. Mister,Low
Evening,Free Fallin',Tom Petty,High
Evening,Wonderful Life,Black,Low
Evening,Woman in Love,Barbra Streisand,Medium
Evening,Sacrifice,Elton John,Low
Evening,Caravan Of Love,The Housemartins,Medium
Evening,Red Red Wine,UB40,Low
Evening,These Dreams,Heart,High
Evening,Stop,Sam Brown,Medium
Evening,First Time,Robin Beck,High
Evening,I Guess That's Why They Call It The Blues,Elton John,Medium
Evening,In The Air Tonight - 2015 Remastered,Phil Collins,High
Evening,Drive,The Cars,Medium
Evening,Orinoco Flow,Enya,Medium
Evening,True Colors,Cyndi Lauper,High
Evening,I Got You Babe,UB40,Medium
Evening,Wouldn't It Be Good,Nik Kershaw,Medium
Evening,Jealous Guy,Roxy Music,Low
Evening,One Of Us,ABBA,Medium
Evening,Coming Around Again,Carly Simon,High
Evening,Don't Answer Me,The Alan Parsons Project,Medium
Evening,For Your Eyes Only,Sheena Easton,Low
Evening,I Don't Wanna Lose You,Tina Turner,Medium
Evening,Live to Tell,Madonna,Medium
Afternoon,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,John Legend,Medium
Afternoon,Good Feeling,Flo Rida,Medium
Evening,Like a Prayer,Madonna,Medium
Night,Vogue,Madonna,Medium
Night,Patience,Take That,Medium
Night,Visa,Magnus Uggla,Medium
Night,Don't Start Now,Dua Lipa,Medium
Night,Baby Boom,Magnus Uggla,Medium
Night,The Mother We Share,CHVRCHES,Low
Night,Gun,CHVRCHES,Low
Night,Get Out,CHVRCHES,High
Night,Less Than Zero,The Weeknd,High
Evening,Please Please Please,Sabrina Carpenter,Medium
Evening,GIRLS,The Kid LAROI,Low
Evening,Stargazing,Myles Smith,Medium
Evening,Carry You Home,Alex Warren,Medium
Evening,These Words,Badger,Medium
Evening,Lose Control,Teddy Swims,Medium
Evening,Enchanté,Norlie & KKV,Medium
Evening,Houdini,Eminem,High
Evening,Moonlight,Darin,High
Evening,Viva La Vida,Coldplay,Medium
Evening,Casablanca,Bertie Higgins,High
Evening,The One You Love,Glenn Frey,Medium
Evening,You Win Again,Bee Gees,Medium
Evening,Missing You,John Waite,Medium
Evening,Love Changes (Everything),Climie Fisher,Medium
Evening,Foolish Beat,Debbie Gibson,Low
Evening,Smoke Gets In Your Eyes,Patti Austin,Medium
Night,Whatever,Kygo,Medium
Night,Marble,Neptunica,Medium
Night,Bad Memories,MEDUZA,Medium
Night,The Great Escape,BOYS LIKE GIRLS,Medium
Night,When I Come Around,Green Day,Medium
Night,Thunder,Imagine Dragons,Medium
Night,As It Was,Harry Styles,High
Night,Stitches,Shawn Mendes,Low
Night,Too Sweet,Hozier,Medium
Night,Espresso,Sabrina Carpenter,Low
Night,Stargazing,Myles Smith,Medium
Night,Blah Blah Blah,Armin van Buuren,Medium
Afternoon,Stargazing,Myles Smith,Medium
Afternoon,Somebody Loves You,Aly & Fila,Low
Evening,You Are The Reason,Calum Scott,Low
Evening,A Sky Full of Stars,Coldplay,Medium
Evening,Forever Young,UNDRESSD,Low
Evening,Nothing Really Matters,Mr. Probz,Low
Evening,Stay,Zedd,Low
Evening,Heartless,Kanye West,High
Morning,I Don't Wanna Wait,David Guetta,Medium
Morning,Never Give Up,Sia,Medium
Morning,The Elite,Coone,Medium
Morning,This Is What You Came For,Calvin Harris,Medium
Morning,Mockingbird,Tiësto,High
Evening,Never Give Up,Sia,Medium
Morning,Flying Without Wings,Westlife,Low
Morning,A Thousand Miles,Vanessa Carlton,High
Morning,Fool Again,Westlife,Low
Morning,Drowning,Backstreet Boys,Medium
Morning,When You Say Nothing At All,Ronan Keating,Low
Morning,Shape of My Heart,Backstreet Boys,Low
Morning,Lucky,Britney Spears,Low
Morning,Sometimes,Britney Spears,High
Morning,Mandy,Westlife,Medium
Morning,My Love,Westlife,Medium
Morning,Lost Boy,Ruth B.,Medium
Morning,Love You Goodbye,One Direction,Medium
Morning,Love Me or Leave Me,Little Mix,Medium
Morning,No Control,One Direction,Medium
Morning,You Raise Me Up,Westlife,Low
Morning,Baby Goodbye,E.M.D.,Low
Morning,As Long as You Love Me,Backstreet Boys,Medium
Morning,Sorry Seems To Be The Hardest Word,Blue,Medium
Morning,U Make Me Wanna,Blue,High
Morning,No Matter What,Boyzone,Medium
Morning,End Of The Road,Boyz II Men,Low
Afternoon,Burnin' Up,Jonas Brothers,Medium
Afternoon,Truly Madly Deeply,Savage Garden,High
Afternoon,Fool Again,Westlife,Low
Afternoon,Lucky,Britney Spears,Low
Afternoon,Sometimes,Britney Spears,High
Afternoon,Lost Boy,Ruth B.,Medium
Afternoon,Love You Goodbye,One Direction,Medium
Afternoon,No Control,One Direction,Medium
Afternoon,Uptown Girl - Radio Edit,Westlife,Medium
Afternoon,S.O.S.,Jonas Brothers,High
Afternoon,All This Time,The Story So Far,Medium
Evening,How Can We Be Lovers,Michael Bolton,High
Evening,Islands in the Stream,Dolly Parton,Medium
Evening,To Love Somebody,Michael Bolton,Low
Evening,Pretty in Pink,The Psychedelic Furs,Medium
Evening,Born in the U.S.A.,Bruce Springsteen,Medium
Evening,Up Where We Belong,Joe Cocker,Low
Evening,Jump (Original Mix),The Pointer Sisters,Medium
Evening,Poison,Alice Cooper,Medium
Evening,I'm Still Standing,Elton John,High
Afternoon,Déjà vu,Avril Lavigne,Low
Afternoon,Don't Tell Me,Avril Lavigne,Medium
Afternoon,Temperature,Sean Paul,Medium
Afternoon,Move Your Body,Öwnboss,Medium
Afternoon,Burn It to the Ground,Nickelback,Medium
Afternoon,Hips Don't Lie (feat. Wyclef Jean),Shakira,Medium
Afternoon,I'm Still Standing,Elton John,High
Afternoon,Thunder Road,Bruce Springsteen,High
Afternoon,Tenth Avenue Freeze-Out,Bruce Springsteen,Medium
Afternoon,Night,Bruce Springsteen,Medium
Afternoon,Backstreets,Bruce Springsteen,Low
Afternoon,She's the One,Bruce Springsteen,Medium
Evening,Suddenly,Billy Ocean,Medium
Night,A Groovy Kind of Love,Phil Collins,Low
Night,Listen To Your Heart,Roxette,Medium
Night,I Want to Know What Love Is - 1999 Remaster,Foreigner,Low
Night,CANDY,TWICE,High
Night,Dead!,My Chemical Romance,Medium
Night,Happy Days,blink-182,Low
Night,The World Is Ugly,My Chemical Romance,Medium
Afternoon,Ugly Heart,G.R.L.,Medium
Afternoon,"Honey, I'm Good",Andy Grammer,Medium
Afternoon,Give Your Heart a Break,Demi Lovato,Medium
Afternoon,Ex's & Oh's,Elle King,Medium
Afternoon,Next To Me,Emeli Sandé,Medium
Afternoon,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,The Notorious B.I.G.,Medium
Afternoon,Can't Tell Me Nothing,Kanye West,Low
Evening,Leave a Light On,Tom Walker,Low
Evening,No Control,One Direction,Medium
Evening,The Kids Aren't Alright,The Offspring,Medium
Evening,Gives You Hell,The All-American Rejects,Medium
Evening,Kings And Queens,Thirty Seconds To Mars,Medium
Evening,I Will Wait,Mumford & Sons,Medium
Evening,My Own Worst Enemy,Lit,Medium
Morning,Somebody Told Me,The Killers,Low
Morning,Marble,Neptunica,Medium
Morning,Whatever,Kygo,Medium
Morning,Salt,Ava Max,High
Morning,Call Your Girlfriend,Robyn,High
Morning,Dancing In the Dark,Bruce Springsteen,High
Morning,The Middle,Jimmy Eat World,High
Morning,Cha Cha Cha,Käärijä,Medium
Morning,Seven Nation Army,The White Stripes,High
Morning,Higher,Creed,Medium
Morning,Mind Over Matter,Young the Giant,High
Morning,Holes,Passenger,Low
Morning,Skydance,W&W,High
Morning,The Greatest (feat. Kendrick Lamar),Sia,High
Morning,"Happy - From ""Despicable Me 2""",Pharrell Williams,High
Morning,Toxic,Britney Spears,High
Morning,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,High
Afternoon,E.T.,Katy Perry,Medium
Afternoon,Tick Tock,Nina Söderquist,Low
Afternoon,Take Your Mama,Scissor Sisters,High
Afternoon,Nutbush City Limits,Ike & Tina Turner,High
Afternoon,Hey Ya!,Outkast,Medium
Afternoon,Hurricane,Ran-D,Medium
Afternoon,Overture,Arm's Length,Low
Afternoon,Malibu,Miley Cyrus,High
Afternoon,Ignite,Alan Walker,Medium
Morning,Say Something,A Great Big World,High
Afternoon,Cha Cha Cha,Käärijä,Medium
Afternoon,"Happy - From ""Despicable Me 2""",Pharrell Williams,High
Afternoon,Skydance,W&W,High
Afternoon,Turning Tables,Adele,Medium
Afternoon,Seven Nation Army,The White Stripes,High
Evening,E.T.,Katy Perry,Medium
Evening,Take Your Mama,Scissor Sisters,High
Evening,Turning Tables,Adele,Medium
Evening,Cha Cha Cha,Käärijä,Medium
Evening,Skydance,W&W,High
Evening,Dear Future Husband,Meghan Trainor,Low
Evening,Hurricane,Ran-D,Medium
Evening,The Greatest (feat. Kendrick Lamar),Sia,High
Evening,Seven Nation Army,The White Stripes,High
Evening,Pump It,Black Eyed Peas,Medium
Evening,Toxic,Britney Spears,High
Evening,Heartbeat Song,Kelly Clarkson,High
Evening,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,High
Evening,Somebody Told Me,The Killers,Low
Evening,My Sharona,The Knack,High
Evening,Flower,Moby,Medium
Evening,Mind Over Matter,Young the Giant,High
Afternoon,Runaway,Bon Jovi,High
Afternoon,Animal,Neon Trees,Low
Evening,In the End,Linkin Park,High
Evening,The Ghost of You,My Chemical Romance,High
Evening,Perfect,Simple Plan,Medium
Evening,The Sound of Silence,Disturbed,Medium
Afternoon,Salt,Ava Max,High
Evening,Crush,David Archuleta,Medium
Evening,Shape of My Heart,Backstreet Boys,Low
Evening,True,Ryan Cabrera,High
Evening,Apologize,OneRepublic,Medium
Afternoon,Forgive Me Friend,Smith & Thell,Medium
Afternoon,Move,Adam Port,High
Afternoon,Billy,Gyllene Tider,Medium
Evening,21 Guns,Green Day,High
Evening,If Today Was Your Last Day,Nickelback,Medium
Morning,Carry You Home,Alex Warren,Medium
Morning,The Sign,Ace of Base,Medium
Morning,It's Gonna Be Me,*NSYNC,High
Morning,Overdrive,Post Malone,High
Morning,Anything Can Happen,Tors,High
Morning,Head Underwater,Tom Walker,Medium
Morning,Freaking Out,Tom Walker,Medium
Morning,Just You and I,Tom Walker,Low
Morning,Dirty Old Town,The Pogues,Medium
Morning,Please Please Please,Sabrina Carpenter,Medium
Morning,Sunchyme,Dario G,Medium
Morning,Red,Taylor Swift,Medium
Morning,Move,Adam Port,High
Afternoon,Drive By,Train,Medium
Afternoon,I Don't Wanna Wait,David Guetta,Medium
Afternoon,Forever Young,UNDRESSD,Low
Afternoon,We Are Never Ever Getting Back Together,Taylor Swift,Low
Afternoon,IDGAF,Dua Lipa,Medium
Afternoon,Uptown Girl,Billy Joel,Medium
Afternoon,Toss the Feathers,Julien Loko,Medium
Afternoon,Black Velvet,Alannah Myles,High
Afternoon,Nothing Compares 2 U,Sinéad O'Connor,Medium
Afternoon,Try,P!nk,High
Afternoon,Breakeven,The Script,Medium
Afternoon,No Love,Eminem,Medium
Afternoon,Changes,2Pac,Medium
Afternoon,Gangsta's Paradise,Coolio,Low
Morning,White Flag,Dido,High
Morning,Good Riddance (Time of Your Life),Green Day,Medium
Morning,Hideaway,Kiesza,High
Morning,This Is What It Feels Like,Armin van Buuren,Medium
Evening,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Medium
Evening,Drive By,Train,Medium
Evening,White Flag,Dido,High
Evening,Take on Me,a-ha,Medium
Morning,Hold My Hand,Lady Gaga,High
Afternoon,Never Give Up,Sia,Medium
Night,Moment,Seelo,Medium
Night,In The Dark,TNT Records,Low
Night,Lydia,Ydil Woods,Medium
Night,The Infinite,Megara vs DJ Lee,Low
Night,All We Need,ALPHA 9,Medium
Night,Carousel,Ginchy,High
Evening,Every Little Thing,Carlene Carter,High
Evening,Can't Fight The Moonlight,LeAnn Rimes,Medium
Evening,Jolene,Dolly Parton,Medium
Evening,Adventure of a Lifetime,Coldplay,High
Evening,When It Rains It Pours,Luke Combs,High
Evening,Chicken Fried,Zac Brown Band,Low
Evening,Ophelia,The Lumineers,High
Evening,Not Fair,Niklas Dee,Medium
Evening,Whatever It Takes,Imagine Dragons,Low
Evening,S.O.S.,Jonas Brothers,High
Evening,Total Eclipse of the Heart,Bonnie Tyler,Medium
Evening,Crazy for You,Madonna,Medium
Evening,One More Night - 2016 Remaster,Phil Collins,Medium
Afternoon,Never Tear Us Apart,INXS,Medium
Afternoon,Islands in the Stream,Dolly Parton,Medium
Afternoon,When It Rains It Pours,Luke Combs,High
Afternoon,She Got the Best of Me,Luke Combs,High
Afternoon,Need You Now,Lady A,Low
Afternoon,The Other Side,Michael Marcagi,Medium
Afternoon,This Is How We Roll,Florida Georgia Line,Medium
Afternoon,Last Night,Morgan Wallen,Low
Afternoon,Every Little Thing,Carlene Carter,High
Afternoon,Any Man Of Mine,Shania Twain,Low
Afternoon,Beautiful Crazy,Luke Combs,Medium
Afternoon,Tequila,Dan + Shay,Medium
Afternoon,Your Man,Josh Turner,Medium
Afternoon,Chicken Fried,Zac Brown Band,Low
Afternoon,The Gambler,Kenny Rogers,High
Afternoon,Heading South,Zach Bryan,High
Afternoon,Let Your Love Flow,The Bellamy Brothers,Medium
Afternoon,Little Bitty,Alan Jackson,High
Afternoon,Devil You Know,Tyler Braden,High
Afternoon,Amazed,Lonestar,Medium
Afternoon,Beer Never Broke My Heart,Luke Combs,Low
Afternoon,I'm in a Hurry (And Don't Know Why),Alabama,Medium
Morning,9 to 5,Dolly Parton,Medium
Afternoon,All Summer Long,Kid Rock,Medium
Afternoon,You Shook Me All Night Long,AC/DC,Medium
Afternoon,Go Your Own Way - 2004 Remaster,Fleetwood Mac,Medium
Afternoon,Free Fallin',Tom Petty,High
Afternoon,Wagon Wheel,Darius Rucker,Medium
Afternoon,Bad Moon Rising,Creedence Clearwater Revival,Medium
Afternoon,Learning To Fly,Tom Petty and the Heartbreakers,High
Evening,Voulez-Vous,ABBA,Medium
Evening,Rewrite The Stars,Zac Efron,Medium
Morning,Listen To Your Heart,Roxette,Medium
Morning,Espresso,Sabrina Carpenter,Low
Morning,Liar,Jelly Roll,Medium
Afternoon,Liar,Jelly Roll,Medium
Afternoon,Blood - End Credits,My Chemical Romance,Medium
Afternoon,Gun,CHVRCHES,Low
Afternoon,Take A Chance On Me,ABBA,Medium
Afternoon,Voulez-Vous,ABBA,Medium
Afternoon,Super Trouper,ABBA,Medium
Afternoon,Head Underwater,Tom Walker,Medium
Afternoon,Blame (feat. John Newman),Calvin Harris,Medium
Afternoon,Closer To The Edge,Thirty Seconds To Mars,Medium
Afternoon,Love Drunk,BOYS LIKE GIRLS,Medium
Afternoon,Weightless,All Time Low,Medium
Afternoon,Spectrum,Zedd,High
Evening,Kill All Your Friends,My Chemical Romance,Medium
